theme_id,theme_name,code,name
511,니켈,377330,이지트로닉스
511,니켈,450080,에코프로머티
176,도시가스,004690,삼천리
176,도시가스,015360,INVENI
176,도시가스,016710,대성홀딩스
176,도시가스,017390,서울가스
176,도시가스,034590,인천도시가스
176,도시가스,036460,한국가스공사
176,도시가스,053050,지에스이
176,도시가스,117580,대성에너지
176,도시가스,267290,경동도시가스
482,두나무(Dunamu),002020,코오롱
482,두나무(Dunamu),003530,한화투자증권
482,두나무(Dunamu),011930,신성이엔지
482,두나무(Dunamu),021080,에이티넘인베스트
482,두나무(Dunamu),027830,대성창투
482,두나무(Dunamu),035720,카카오
482,두나무(Dunamu),041190,우리기술투자
482,두나무(Dunamu),095660,네오위즈
482,두나무(Dunamu),120110,코오롱인더
482,두나무(Dunamu),241520,DSC인베스트먼트
482,두나무(Dunamu),246690,TS인베스트먼트
349,드론(Drone),003490,대한항공
349,드론(Drone),005870,휴니드
349,드론(Drone),010820,퍼스텍
349,드론(Drone),012450,한화에어로스페이스
349,드론(Drone),015710,코콤
349,드론(Drone),023800,인지컨트롤스
349,드론(Drone),030200,KT
349,드론(Drone),033320,제이씨현시스템
349,드론(Drone),035460,기산텔레콤
349,드론(Drone),047080,한빛소프트
349,드론(Drone),047810,한국항공우주
349,드론(Drone),051380,피씨디렉트
349,드론(Drone),054920,한컴위드
349,드론(Drone),077360,덕산하이메탈
349,드론(Drone),079550,LIG디펜스앤에어로스페이스
349,드론(Drone),093520,매커스
349,드론(Drone),093640,케이알엠
349,드론(Drone),096630,에스코넥
349,드론(Drone),097520,엠씨넥스
349,드론(Drone),099320,쎄트렉아이
349,드론(Drone),177350,베셀
349,드론(Drone),187220,디티앤씨
349,드론(Drone),204610,티쓰리
349,드론(Drone),223310,사토시홀딩스
349,드론(Drone),272210,한화시스템
349,드론(Drone),274090,켄코아에어로스페이스
349,드론(Drone),306620,지아이에스
349,드론(Drone),417030,니어스랩
349,드론(Drone),424960,스마트레이더시스템
349,드론(Drone),475580,에이럭스
566,딥페이크(deepfake),042510,라온시큐어
566,딥페이크(deepfake),047080,한빛소프트
566,딥페이크(deepfake),047560,이스트소프트
566,딥페이크(deepfake),075130,플랜티넷
566,딥페이크(deepfake),150900,파수AI
566,딥페이크(deepfake),197140,디지캡
566,딥페이크(deepfake),330730,스톤브릿지벤처스
566,딥페이크(deepfake),340810,시선AI
566,딥페이크(deepfake),347860,알체라
566,딥페이크(deepfake),355390,크라우드웍스
566,딥페이크(deepfake),411080,샌즈랩
566,딥페이크(deepfake),443670,에스피소프트
566,딥페이크(deepfake),456010,아이씨티케이
566,딥페이크(deepfake),476080,M83
525,렌터카,038390,레드캡투어
525,렌터카,089860,롯데렌탈
525,렌터카,381970,케이카
525,렌터카,403550,쏘카
505,로봇(산업용/협동로봇 등),000150,두산
505,로봇(산업용/협동로봇 등),000490,대동
505,로봇(산업용/협동로봇 등),004380,삼익THK
505,로봇(산업용/협동로봇 등),005850,에스엘
505,로봇(산업용/협동로봇 등),006140,피제이전자
505,로봇(산업용/협동로봇 등),008830,대동기어
505,로봇(산업용/협동로봇 등),010820,퍼스텍
505,로봇(산업용/협동로봇 등),011690,와이투솔루션
505,로봇(산업용/협동로봇 등),012200,계양전기
505,로봇(산업용/협동로봇 등),024880,케이피에프
505,로봇(산업용/협동로봇 등),030530,원익홀딩스
505,로봇(산업용/협동로봇 등),033530,SJG세종
505,로봇(산업용/협동로봇 등),048770,TPC로보틱스
505,로봇(산업용/협동로봇 등),049070,인탑스
505,로봇(산업용/협동로봇 등),056080,유진로봇
505,로봇(산업용/협동로봇 등),058610,에스피지
505,로봇(산업용/협동로봇 등),059120,아진엑스텍
505,로봇(산업용/협동로봇 등),059270,해성에어로보틱스
505,로봇(산업용/협동로봇 등),060720,KH바텍
505,로봇(산업용/협동로봇 등),065350,신성델타테크
505,로봇(산업용/협동로봇 등),066430,아이로보틱스
505,로봇(산업용/협동로봇 등),079370,제우스
505,로봇(산업용/협동로봇 등),079550,LIG디펜스앤에어로스페이스
505,로봇(산업용/협동로봇 등),084850,아이티엠반도체
505,로봇(산업용/협동로봇 등),090360,로보스타
505,로봇(산업용/협동로봇 등),090710,휴림로봇
505,로봇(산업용/협동로봇 등),092200,디아이씨
505,로봇(산업용/협동로봇 등),093640,케이알엠
505,로봇(산업용/협동로봇 등),094940,푸른로보틱스
505,로봇(산업용/협동로봇 등),099440,스맥
505,로봇(산업용/협동로봇 등),100660,서암기계공업
505,로봇(산업용/협동로봇 등),101170,우림피티에스
505,로봇(산업용/협동로봇 등),108490,로보티즈
505,로봇(산업용/협동로봇 등),117730,티로보틱스
505,로봇(산업용/협동로봇 등),119500,포메탈
505,로봇(산업용/협동로봇 등),125490,한라캐스트
505,로봇(산업용/협동로봇 등),130740,티피씨글로벌
505,로봇(산업용/협동로봇 등),138360,앤로보틱스
505,로봇(산업용/협동로봇 등),140670,알에스오토메이션
505,로봇(산업용/협동로봇 등),153890,져스텍
505,로봇(산업용/협동로봇 등),160190,하이젠알앤엠
505,로봇(산업용/협동로봇 등),160980,싸이맥스
505,로봇(산업용/협동로봇 등),190510,나무가
505,로봇(산업용/협동로봇 등),192410,오늘이엔엠
505,로봇(산업용/협동로봇 등),199430,케이엔알시스템
505,로봇(산업용/협동로봇 등),204320,HL만도
505,로봇(산업용/협동로봇 등),206400,베노티앤알
505,로봇(산업용/협동로봇 등),217500,러셀
505,로봇(산업용/협동로봇 등),232680,라온로보틱스
505,로봇(산업용/협동로봇 등),251630,브이원텍
505,로봇(산업용/협동로봇 등),264850,이랜시스
505,로봇(산업용/협동로봇 등),270660,에브리봇
505,로봇(산업용/협동로봇 등),277810,레인보우로보틱스
505,로봇(산업용/협동로봇 등),307180,아이엘
505,로봇(산업용/협동로봇 등),317830,에스피시스템스
505,로봇(산업용/협동로봇 등),319400,현대무벡스
505,로봇(산업용/협동로봇 등),322180,LS티라유텍
505,로봇(산업용/협동로봇 등),348340,뉴로메카
505,로봇(산업용/협동로봇 등),368600,아이씨에이치
505,로봇(산업용/협동로봇 등),388720,유일로보틱스
505,로봇(산업용/협동로봇 등),389500,에스비비테크
505,로봇(산업용/협동로봇 등),391710,코닉오토메이션
505,로봇(산업용/협동로봇 등),413630,씨피시스템
505,로봇(산업용/협동로봇 등),437730,삼현
505,로봇(산업용/협동로봇 등),439960,코스모로보틱스
505,로봇(산업용/협동로봇 등),448900,한국피아이엠
505,로봇(산업용/협동로봇 등),454910,두산로보틱스
505,로봇(산업용/협동로봇 등),455900,엔젤로보틱스
505,로봇(산업용/협동로봇 등),459510,나우로보틱스
505,로봇(산업용/협동로봇 등),466100,클로봇
505,로봇(산업용/협동로봇 등),474650,링크솔루션
505,로봇(산업용/협동로봇 등),484810,티엑스알로보틱스
13,리모델링/인테리어,002380,KCC
13,리모델링/인테리어,002820,SUN&L
13,리모델링/인테리어,005750,대림바스
13,리모델링/인테리어,006570,대림통상
13,리모델링/인테리어,007210,벽산
13,리모델링/인테리어,008250,이건산업
13,리모델링/인테리어,009240,한샘
13,리모델링/인테리어,011090,에넥스
13,리모델링/인테리어,018310,삼목에스폼
13,리모델링/인테리어,020710,시공테크
13,리모델링/인테리어,025750,한솔홈데코
13,리모델링/인테리어,025900,동화기업
13,리모델링/인테리어,037070,파세코
13,리모델링/인테리어,037440,희림
13,리모델링/인테리어,039020,이건홀딩스
13,리모델링/인테리어,066130,하츠
13,리모델링/인테리어,066620,국보디자인
13,리모델링/인테리어,079430,현대리바트
13,리모델링/인테리어,108670,LX하우시스
13,리모델링/인테리어,171120,라이온켐텍
13,리모델링/인테리어,285800,진영
13,리모델링/인테리어,309930,조이웍스앤코
13,리모델링/인테리어,344820,KCC글라스
13,리모델링/인테리어,446070,유니드비티플러스
501,리비안(RIVIAN),002710,TCC스틸
501,리비안(RIVIAN),002880,디와이에이
501,리비안(RIVIAN),004270,남성
501,리비안(RIVIAN),006400,삼성SDI
501,리비안(RIVIAN),012860,모베이스전자
501,리비안(RIVIAN),013570,디와이
501,리비안(RIVIAN),017370,우신시스템
501,리비안(RIVIAN),024890,대원화성
501,리비안(RIVIAN),043370,피에이치에이
501,리비안(RIVIAN),047050,포스코인터내셔널
501,리비안(RIVIAN),075970,동국알앤에스
501,리비안(RIVIAN),091580,상신이디피
501,리비안(RIVIAN),125210,아모그린텍
501,리비안(RIVIAN),128540,에코캡
501,리비안(RIVIAN),137400,피엔티
501,리비안(RIVIAN),204320,HL만도
501,리비안(RIVIAN),215360,우리산업
501,리비안(RIVIAN),222080,SFA넥셀
501,리비안(RIVIAN),234100,폴라리스세원
501,리비안(RIVIAN),240600,유진테크놀로지
501,리비안(RIVIAN),354320,알멕
310,리츠(REITs),088260,이리츠코크렙
310,리츠(REITs),145270,케이탑리츠
310,리츠(REITs),293940,신한알파리츠
310,리츠(REITs),330590,롯데리츠
310,리츠(REITs),334890,이지스밸류플러스리츠
310,리츠(REITs),338100,NH프라임리츠
310,리츠(REITs),350520,이지스레지던스리츠
310,리츠(REITs),357120,코람코라이프인프라리츠
310,리츠(REITs),357250,미래에셋맵스리츠
310,리츠(REITs),357430,마스턴프리미어리츠
310,리츠(REITs),365550,ESR켄달스퀘어리츠
310,리츠(REITs),377190,디앤디플랫폼리츠
310,리츠(REITs),395400,SK리츠
310,리츠(REITs),396690,미래에셋글로벌리츠
310,리츠(REITs),400760,NH올원리츠
310,리츠(REITs),404990,신한서부티엔디리츠
310,리츠(REITs),417310,코람코더원리츠
310,리츠(REITs),432320,KB스타리츠
310,리츠(REITs),448730,삼성FN리츠
310,리츠(REITs),451800,한화리츠
310,리츠(REITs),481850,신한글로벌액티브리츠
523,리튬,003670,포스코퓨처엠
523,리튬,004490,세방전지
523,리튬,005420,코스모화학
523,리튬,005490,POSCO홀딩스
523,리튬,009520,포스코엠텍
523,리튬,025560,미래산업
523,리튬,029480,광무
523,리튬,051910,LG화학
523,리튬,051980,중앙첨단소재
523,리튬,073570,리튬포어스
523,리튬,086520,에코프로
523,리튬,093370,후성
523,리튬,095500,미래나노텍
523,리튬,101670,하이드로리튬
523,리튬,107600,새빗켐
523,리튬,114190,강원에너지
523,리튬,270520,앱튼
523,리튬,278280,천보
523,리튬,290670,대보마그네틱
523,리튬,348370,엔켐
523,리튬,365340,성일하이텍
523,리튬,373220,LG에너지솔루션
408,마리화나(대마),052420,오성첨단소재
408,마리화나(대마),060590,씨티씨바이오
408,마리화나(대마),061250,화일약품
408,마리화나(대마),065170,비엘팜텍
408,마리화나(대마),082850,우리바이오
408,마리화나(대마),175250,아이큐어
408,마리화나(대마),256840,한국비엔씨
408,마리화나(대마),265740,엔에프씨
408,마리화나(대마),278650,HLB바이오스텝
408,마리화나(대마),389470,인벤티지랩
408,마리화나(대마),900100,파이온엑스
285,마스크,001060,JW중외제약
285,마스크,001520,동양
285,마스크,002070,비비안
285,마스크,002720,국제약품
285,마스크,004540,깨끗한나라
285,마스크,012690,모나리자
285,마스크,013990,아가방컴퍼니
285,마스크,014100,메디앙스
285,마스크,018250,애경산업
285,마스크,034940,조아제약
285,마스크,042040,케이피엠테크
285,마스크,045520,크린앤사이언스
285,마스크,047770,코데즈컴바인
285,마스크,065950,웰크론
285,마스크,079980,휴비스
285,마스크,083550,케이엠
285,마스크,086450,동국제약
285,마스크,108230,톱텍
285,마스크,263020,디케이앤디
285,마스크,294140,레몬
285,마스크,352700,씨앤투스
285,마스크,372910,한컴라이프케어
507,마이데이터,030190,NICE평가정보
507,마이데이터,035420,NAVER
507,마이데이터,036630,세종텔레콤
507,마이데이터,089850,유비벨록스
507,마이데이터,150900,파수AI
507,마이데이터,158430,아톤
507,마이데이터,163730,핑거
507,마이데이터,170790,파이오링크
507,마이데이터,214180,헥토이노베이션
507,마이데이터,294570,쿠콘
507,마이데이터,372800,아이티아이즈
507,마이데이터,462980,아이지넷
546,마이코플라스마 폐렴,002720,국제약품
546,마이코플라스마 폐렴,004720,팜젠사이언스
546,마이코플라스마 폐렴,009290,광동제약
546,마이코플라스마 폐렴,011040,경동제약
546,마이코플라스마 폐렴,048530,인트론바이오
546,마이코플라스마 폐렴,058110,멕아이씨에스
546,마이코플라스마 폐렴,180400,DXVX
546,마이코플라스마 폐렴,229000,젠큐릭스
546,마이코플라스마 폐렴,253840,수젠텍
546,마이코플라스마 폐렴,307750,국전
546,마이코플라스마 폐렴,330350,위더스제약
546,마이코플라스마 폐렴,950130,엑세스바이오
390,마이크로 LED,005930,삼성전자
390,마이크로 LED,008290,원풍물산
390,마이크로 LED,017900,광전자
390,마이크로 LED,038060,루멘스
390,마이크로 LED,046890,서울반도체
390,마이크로 LED,066310,큐에스아이
390,마이크로 LED,066570,LG전자
390,마이크로 LED,089890,코세스
390,마이크로 LED,143540,영우디에스피
390,마이크로 LED,418420,라온텍
390,마이크로 LED,452430,사피엔반도체
470,마이크로바이옴,024720,콜마홀딩스
470,마이크로바이옴,038290,마크로젠
470,마이크로바이옴,048530,인트론바이오
470,마이크로바이옴,049960,쎌바이오텍
470,마이크로바이옴,051900,LG생활건강
470,마이크로바이옴,063160,종근당바이오
470,마이크로바이옴,084650,랩지노믹스
470,마이크로바이옴,090430,아모레퍼시픽
470,마이크로바이옴,180400,DXVX
470,마이크로바이옴,187420,HLB제넥스
470,마이크로바이옴,206650,유바이오로직스
470,마이크로바이옴,238200,비피도
470,마이크로바이옴,239610,에이치엘사이언스
470,마이크로바이옴,311690,CJ 바이오사이언스
470,마이크로바이옴,314130,지놈앤컴퍼니
470,마이크로바이옴,348150,고바이오랩
470,마이크로바이옴,376270,HEM파마
470,마이크로바이옴,950200,소마젠
481,마켓컬리(kurly),001740,SK네트웍스
481,마켓컬리(kurly),006890,태경케미컬
481,마켓컬리(kurly),025880,케이씨피드
481,마켓컬리(kurly),036580,팜스코
481,마켓컬리(kurly),051160,지어소프트
481,마켓컬리(kurly),067010,이씨에스
481,마켓컬리(kurly),100790,미래에셋벤처투자
481,마켓컬리(kurly),103840,우양
481,마켓컬리(kurly),189980,흥국에프엔비
481,마켓컬리(kurly),241520,DSC인베스트먼트
480,메타버스(Metaverse),005380,현대차
480,메타버스(Metaverse),011070,LG이노텍
480,메타버스(Metaverse),027830,대성창투
480,메타버스(Metaverse),030200,KT
480,메타버스(Metaverse),032640,LG유플러스
480,메타버스(Metaverse),034120,SBS
480,메타버스(Metaverse),035420,NAVER
480,메타버스(Metaverse),035720,카카오
480,메타버스(Metaverse),035760,CJ ENM
480,메타버스(Metaverse),038680,에스넷
480,메타버스(Metaverse),047080,한빛소프트
480,메타버스(Metaverse),052220,iMBC
480,메타버스(Metaverse),054210,이랜텍
480,메타버스(Metaverse),058630,엠게임
480,메타버스(Metaverse),059120,아진엑스텍
480,메타버스(Metaverse),065370,위세아이텍
480,메타버스(Metaverse),066310,큐에스아이
480,메타버스(Metaverse),073110,엘엠에스
480,메타버스(Metaverse),085670,뉴프렉스
480,메타버스(Metaverse),089890,코세스
480,메타버스(Metaverse),094360,칩스앤미디어
480,메타버스(Metaverse),096240,크레버스
480,메타버스(Metaverse),096630,에스코넥
480,메타버스(Metaverse),108860,셀바스AI
480,메타버스(Metaverse),109080,옵티시스
480,메타버스(Metaverse),163730,핑거
480,메타버스(Metaverse),171090,선익시스템
480,메타버스(Metaverse),189330,씨이랩
480,메타버스(Metaverse),193250,링크드
480,메타버스(Metaverse),201490,미투온
480,메타버스(Metaverse),206560,덱스터
480,메타버스(Metaverse),217270,넵튠
480,메타버스(Metaverse),263750,펄어비스
480,메타버스(Metaverse),286940,롯데이노베이트
480,메타버스(Metaverse),289220,자이언트스텝
480,메타버스(Metaverse),290520,신도기연
480,메타버스(Metaverse),291230,컴투스엔
480,메타버스(Metaverse),303530,이노뎁
480,메타버스(Metaverse),336060,웨이버스
480,메타버스(Metaverse),340360,다보링크
480,메타버스(Metaverse),347860,알체라
480,메타버스(Metaverse),357880,SKAI
480,메타버스(Metaverse),376300,디어유
480,메타버스(Metaverse),377030,비트맥스
480,메타버스(Metaverse),431190,케이쓰리아이
480,메타버스(Metaverse),438700,버넥트
380,면세점,004170,신세계
380,면세점,008770,호텔신라
380,면세점,012630,HDC
380,면세점,025770,한국정보통신
380,면세점,069960,현대백화점
380,면세점,204620,글로벌텍스프리
380,면세점,214420,토니모리
380,면세점,950170,JTC
389,면역항암제,000100,유한양행
389,면역항암제,001540,안국약품
389,면역항암제,028300,HLB
389,면역항암제,039200,오스코텍
389,면역항암제,052020,에스티큐브
389,면역항암제,083790,CG인바이츠
389,면역항암제,084990,헬릭스미스
389,면역항암제,085660,차바이오텍
389,면역항암제,086890,이수앱지스
389,면역항암제,095700,제넥신
389,면역항암제,115180,큐리언트
389,면역항암제,141080,리가켐바이오
389,면역항암제,144510,지씨셀
389,면역항암제,170900,동아에스티
389,면역항암제,174900,앱클론
389,면역항암제,195990,루트K
389,면역항암제,215600,신라젠
389,면역항암제,224060,더코디
389,면역항암제,235980,메드팩토
389,면역항암제,291650,츌립앤사이언스
389,면역항암제,293780,압타바이오
389,면역항암제,298380,에이비엘바이오
389,면역항암제,299660,셀리드
389,면역항암제,308080,바이젠셀
389,면역항암제,321550,티움바이오
389,면역항암제,323990,박셀바이오
389,면역항암제,338840,와이바이오로직스
389,면역항암제,358570,지아이이노베이션
389,면역항암제,365270,큐라클
389,면역항암제,378800,샤페론
389,면역항암제,397030,에이프릴바이오
389,면역항암제,424870,이뮨온시아
389,면역항암제,493280,아이엠바이오로직스
389,면역항암제,950220,네오이뮨텍
467,모더나(MODERNA),005690,파미셀
467,모더나(MODERNA),006280,녹십자
467,모더나(MODERNA),207940,삼성바이오로직스
467,모더나(MODERNA),227950,엔투텍
467,모더나(MODERNA),237690,에스티팜
467,모더나(MODERNA),950200,소마젠
524,모듈러주택,003070,코오롱글로벌
524,모듈러주택,004960,한신공영
524,모듈러주택,005490,POSCO홀딩스
524,모듈러주택,006360,GS건설
524,모듈러주택,014280,금강공업
524,모듈러주택,028260,삼성물산
524,모듈러주택,043910,자연과환경
524,모듈러주택,090410,덕신이피씨
524,모듈러주택,109610,에스와이
524,모듈러주택,475230,엔알비
265,모바일게임(스마트폰),023770,플레이위드
265,모바일게임(스마트폰),035420,NAVER
265,모바일게임(스마트폰),036570,NC
265,모바일게임(스마트폰),042420,네오위즈홀딩스
265,모바일게임(스마트폰),047080,한빛소프트
265,모바일게임(스마트폰),047560,이스트소프트
265,모바일게임(스마트폰),052790,액토즈소프트
265,모바일게임(스마트폰),058630,엠게임
265,모바일게임(스마트폰),063080,컴투스홀딩스
265,모바일게임(스마트폰),067000,조이시티
265,모바일게임(스마트폰),069080,웹젠
265,모바일게임(스마트폰),078340,컴투스
265,모바일게임(스마트폰),094860,네오리진
265,모바일게임(스마트폰),095660,네오위즈
265,모바일게임(스마트폰),101730,위메이드맥스
265,모바일게임(스마트폰),112040,위메이드
265,모바일게임(스마트폰),123420,위메이드플레이
265,모바일게임(스마트폰),181710,NHN
265,모바일게임(스마트폰),192080,더블유게임즈
265,모바일게임(스마트폰),193250,링크드
265,모바일게임(스마트폰),194480,데브시스터즈
265,모바일게임(스마트폰),201490,미투온
265,모바일게임(스마트폰),204610,티쓰리
265,모바일게임(스마트폰),205500,넥써쓰
265,모바일게임(스마트폰),207760,미스터블루
265,모바일게임(스마트폰),208640,썸에이지
265,모바일게임(스마트폰),217270,넵튠
265,모바일게임(스마트폰),225570,넥슨게임즈
265,모바일게임(스마트폰),251270,넷마블
265,모바일게임(스마트폰),259960,크래프톤
265,모바일게임(스마트폰),263750,펄어비스
265,모바일게임(스마트폰),293490,카카오게임즈
265,모바일게임(스마트폰),331520,밸로프
265,모바일게임(스마트폰),348030,모비릭스
265,모바일게임(스마트폰),462870,시프트업
265,모바일게임(스마트폰),950190,고스트스튜디오
288,모바일솔루션(스마트폰),039290,인포뱅크
288,모바일솔루션(스마트폰),039560,다산네트웍스
288,모바일솔루션(스마트폰),041020,폴라리스오피스
288,모바일솔루션(스마트폰),042000,카페24
288,모바일솔루션(스마트폰),051160,지어소프트
288,모바일솔루션(스마트폰),058970,엠로
288,모바일솔루션(스마트폰),064260,다날
288,모바일솔루션(스마트폰),064800,포니링크
288,모바일솔루션(스마트폰),065370,위세아이텍
288,모바일솔루션(스마트폰),065440,이루온
288,모바일솔루션(스마트폰),072130,유엔젤
288,모바일솔루션(스마트폰),078000,텔코웨어
288,모바일솔루션(스마트폰),086960,MDS테크
288,모바일솔루션(스마트폰),088340,유라클
288,모바일솔루션(스마트폰),089850,유비벨록스
288,모바일솔루션(스마트폰),094480,갤럭시아머니트리
288,모바일솔루션(스마트폰),099390,브레인즈컴퍼니
288,모바일솔루션(스마트폰),100030,인지소프트
288,모바일솔루션(스마트폰),108860,셀바스AI
288,모바일솔루션(스마트폰),115610,이미지스
288,모바일솔루션(스마트폰),139670,키네마스터
288,모바일솔루션(스마트폰),153460,네이블
288,모바일솔루션(스마트폰),163730,핑거
270,모바일콘텐츠(스마트폰/태블릿PC),020120,키다리스튜디오
270,모바일콘텐츠(스마트폰/태블릿PC),030200,KT
270,모바일콘텐츠(스마트폰/태블릿PC),030520,한컴
270,모바일콘텐츠(스마트폰/태블릿PC),032540,TJ미디어
270,모바일콘텐츠(스마트폰/태블릿PC),035420,NAVER
270,모바일콘텐츠(스마트폰/태블릿PC),035720,카카오
270,모바일콘텐츠(스마트폰/태블릿PC),036030,케이티알파
270,모바일콘텐츠(스마트폰/태블릿PC),039290,인포뱅크
270,모바일콘텐츠(스마트폰/태블릿PC),040300,YTN
270,모바일콘텐츠(스마트폰/태블릿PC),041020,폴라리스오피스
270,모바일콘텐츠(스마트폰/태블릿PC),042420,네오위즈홀딩스
270,모바일콘텐츠(스마트폰/태블릿PC),043610,KT지니뮤직
270,모바일콘텐츠(스마트폰/태블릿PC),046440,KG파이낸셜
270,모바일콘텐츠(스마트폰/태블릿PC),054920,한컴위드
270,모바일콘텐츠(스마트폰/태블릿PC),057030,YBM넷
270,모바일콘텐츠(스마트폰/태블릿PC),057680,티사이언티픽
270,모바일콘텐츠(스마트폰/태블릿PC),063080,컴투스홀딩스
270,모바일콘텐츠(스마트폰/태블릿PC),064260,다날
270,모바일콘텐츠(스마트폰/태블릿PC),068290,삼성출판사
270,모바일콘텐츠(스마트폰/태블릿PC),075130,플랜티넷
270,모바일콘텐츠(스마트폰/태블릿PC),078340,컴투스
270,모바일콘텐츠(스마트폰/태블릿PC),104200,NHN벅스
270,모바일콘텐츠(스마트폰/태블릿PC),108860,셀바스AI
270,모바일콘텐츠(스마트폰/태블릿PC),189690,포시에스
270,모바일콘텐츠(스마트폰/태블릿PC),207760,미스터블루
270,모바일콘텐츠(스마트폰/태블릿PC),208860,다산디엠씨
270,모바일콘텐츠(스마트폰/태블릿PC),214180,헥토이노베이션
270,모바일콘텐츠(스마트폰/태블릿PC),263720,디앤씨미디어
270,모바일콘텐츠(스마트폰/태블릿PC),289220,자이언트스텝
270,모바일콘텐츠(스마트폰/태블릿PC),402340,SK스퀘어
270,모바일콘텐츠(스마트폰/태블릿PC),417180,핑거스토리
270,모바일콘텐츠(스마트폰/태블릿PC),418470,KT밀리의서재
321,무선충전기술,004710,한솔테크닉스
321,무선충전기술,005930,삼성전자
321,무선충전기술,006260,LS
321,무선충전기술,011070,LG이노텍
321,무선충전기술,043590,웰킵스하이텍
321,무선충전기술,054210,이랜텍
321,무선충전기술,061040,알에프텍
321,무선충전기술,066570,LG전자
321,무선충전기술,089010,켐트로닉스
321,무선충전기술,090460,비에이치
321,무선충전기술,357580,아모센스
321,무선충전기술,459100,위츠
232,미디어(방송/신문),033130,디지틀조선
232,미디어(방송/신문),033830,티비씨
232,미디어(방송/신문),034120,SBS
232,미디어(방송/신문),035760,CJ ENM
232,미디어(방송/신문),036420,콘텐트리중앙
232,미디어(방송/신문),039340,한국경제TV
232,미디어(방송/신문),040300,YTN
232,미디어(방송/신문),052220,iMBC
232,미디어(방송/신문),053210,스카이라이프
232,미디어(방송/신문),058400,KNN
232,미디어(방송/신문),127710,아시아경제
232,미디어(방송/신문),310200,애니플러스
513,미용기기,000100,유한양행
513,미용기기,069620,대웅제약
513,미용기기,084110,휴온스글로벌
513,미용기기,086900,메디톡스
513,미용기기,145020,휴젤
513,미용기기,149980,하이로닉
513,미용기기,199550,레이저옵텍
513,미용기기,200670,휴메딕스
513,미용기기,214150,클래시스
513,미용기기,214450,파마리서치
513,미용기기,216080,제테마
513,미용기기,219750,한국비티비
513,미용기기,240550,동방메디컬
513,미용기기,256840,한국비엔씨
513,미용기기,278470,에이피알
513,미용기기,336570,원텍
513,미용기기,450950,아스테라시스
513,미용기기,462510,라메디텍
513,미용기기,483650,달바글로벌
241,바이오시밀러(복제 바이오의약품),000250,삼천당제약
241,바이오시밀러(복제 바이오의약품),003060,에이프로젠바이오로직스
241,바이오시밀러(복제 바이오의약품),003850,보령
241,바이오시밀러(복제 바이오의약품),006280,녹십자
241,바이오시밀러(복제 바이오의약품),007460,에이프로젠
241,바이오시밀러(복제 바이오의약품),009420,한올바이오파마
241,바이오시밀러(복제 바이오의약품),051910,LG화학
241,바이오시밀러(복제 바이오의약품),053030,바이넥스
241,바이오시밀러(복제 바이오의약품),067370,선바이오
241,바이오시밀러(복제 바이오의약품),068270,셀트리온
241,바이오시밀러(복제 바이오의약품),068760,셀트리온제약
241,바이오시밀러(복제 바이오의약품),069620,대웅제약
241,바이오시밀러(복제 바이오의약품),086890,이수앱지스
241,바이오시밀러(복제 바이오의약품),128940,한미약품
241,바이오시밀러(복제 바이오의약품),170900,동아에스티
241,바이오시밀러(복제 바이오의약품),185750,종근당
241,바이오시밀러(복제 바이오의약품),196170,알테오젠
241,바이오시밀러(복제 바이오의약품),222110,팬젠
241,바이오시밀러(복제 바이오의약품),334970,프레스티지바이오로직스
241,바이오시밀러(복제 바이오의약품),950210,프레스티지바이오파마
106,바이오인식(생체인식),036810,에프에스티
106,바이오인식(생체인식),042510,라온시큐어
106,바이오인식(생체인식),047310,파워로직스
106,바이오인식(생체인식),076610,해성옵틱스
106,바이오인식(생체인식),077500,유니퀘스트
106,바이오인식(생체인식),091700,파트론
106,바이오인식(생체인식),094170,동운아나텍
106,바이오인식(생체인식),094840,슈프리마에이치큐
106,바이오인식(생체인식),097520,엠씨넥스
106,바이오인식(생체인식),131090,시큐브
106,바이오인식(생체인식),192650,드림텍
106,바이오인식(생체인식),203450,유니온바이오메트릭스
106,바이오인식(생체인식),203650,드림시큐리티
106,바이오인식(생체인식),208710,포톤
106,바이오인식(생체인식),232830,아이티센피엔에스
106,바이오인식(생체인식),236200,슈프리마
106,바이오인식(생체인식),317770,엑스페릭스
106,바이오인식(생체인식),340810,시선AI
106,바이오인식(생체인식),347860,알체라
608,반도체 기판(FC-BGA/PCB/MLB 등),007660,이수페타시스
608,반도체 기판(FC-BGA/PCB/MLB 등),007810,코리아써키트
608,반도체 기판(FC-BGA/PCB/MLB 등),009150,삼성전기
608,반도체 기판(FC-BGA/PCB/MLB 등),011070,LG이노텍
608,반도체 기판(FC-BGA/PCB/MLB 등),036710,심텍홀딩스
608,반도체 기판(FC-BGA/PCB/MLB 등),064290,인텍플러스
608,반도체 기판(FC-BGA/PCB/MLB 등),077360,덕산하이메탈
608,반도체 기판(FC-BGA/PCB/MLB 등),085910,네오티스
608,반도체 기판(FC-BGA/PCB/MLB 등),222800,심텍
608,반도체 기판(FC-BGA/PCB/MLB 등),323280,태성
608,반도체 기판(FC-BGA/PCB/MLB 등),323350,다원넥스뷰
608,반도체 기판(FC-BGA/PCB/MLB 등),353200,대덕전자
608,반도체 기판(FC-BGA/PCB/MLB 등),356860,티엘비
608,반도체 기판(FC-BGA/PCB/MLB 등),420770,기가비스
155,반도체 대표주(생산),000660,SK하이닉스
