code,name,market,big_theme,primary_theme,secondary_theme_1,secondary_theme_2,secondary_theme_3,industry,legacy_theme_count,legacy_theme_all,event_theme_all,classification_source,confidence
017000,신원종합개발,KOSDAQ,건설·인프라,건설 중소형,,,,건설,1,건설 중소형,,legacy_theme,높음
021320,KCC건설,KOSDAQ,건설·인프라,건설 중소형,,,,건설,1,건설 중소형,,legacy_theme,높음
025950,동신건설,KOSDAQ,건설·인프라,건설 중소형,조림사업,,,건설,2,건설 중소형 | 조림사업,,legacy_theme,높음
035890,서희건설,KOSDAQ,건설·인프라,건설 중소형,,,,건설,1,건설 중소형,,legacy_theme,높음
042940,상지건설,KOSDAQ,건설·인프라,건설 중소형,,,,건설,1,건설 중소형,,legacy_theme,높음
091590,남화토건,KOSDAQ,건설·인프라,건설 중소형,남북경협,,,건설,2,건설 중소형 | 남북경협,,legacy_theme,높음
010240,흥국,KOSDAQ,건설·인프라,건설기계,,,,기계,1,건설기계,,legacy_theme,높음
012210,삼미금속,KOSDAQ,건설·인프라,건설기계,조선기자재,원자력발전,방위산업/전쟁 및 테러,기계,5,건설기계 | 방위산업/전쟁 및 테러 | 원자력발전 | 자동차부품 | 조선기자재,,legacy_theme,높음
019770,서연탑메탈,KOSDAQ,건설·인프라,건설기계,자동차부품,전후 재건(우크라/중동 전쟁 등),,자동차부품,3,건설기계 | 자동차부품 | 전후 재건(우크라/중동 전쟁 등),,legacy_theme,높음
020400,대동금속,KOSDAQ,건설·인프라,건설기계,농업,자동차부품,전후 재건(우크라/중동 전쟁 등),자동차부품,4,건설기계 | 농업 | 자동차부품 | 전후 재건(우크라/중동 전쟁 등),,legacy_theme,높음
036890,진성티이씨,KOSDAQ,건설·인프라,건설기계,수소에너지(수소차/연료전지 등),,,기계,2,건설기계 | 수소에너지(수소차/연료전지 등),,legacy_theme,높음
041440,현대에버다임,KOSDAQ,건설·인프라,건설기계,전후 재건(우크라/중동 전쟁 등),,,기계,3,건설기계 | 재난/안전(지진/화재 등) | 전후 재건(우크라/중동 전쟁 등),재난/안전(지진/화재 등),legacy_theme,높음
053160,프리엠스,KOSDAQ,건설·인프라,건설기계,화폐/금융자동화기기(디지털화폐 등),전후 재건(우크라/중동 전쟁 등),,기계,3,건설기계 | 전후 재건(우크라/중동 전쟁 등) | 화폐/금융자동화기기(디지털화폐 등),,legacy_theme,높음
109860,동일금속,KOSDAQ,건설·인프라,건설기계,,,,기계,1,건설기계,,legacy_theme,높음
317850,대모,KOSDAQ,건설·인프라,건설기계,전후 재건(우크라/중동 전쟁 등),,,기계,2,건설기계 | 전후 재건(우크라/중동 전쟁 등),,legacy_theme,높음
018310,삼목에스폼,KOSDAQ,건설·인프라,리모델링/인테리어,,,,건축제품,1,리모델링/인테리어,,legacy_theme,높음
037440,희림,KOSDAQ,건설·인프라,리모델링/인테리어,남북경협,전후 재건(우크라/중동 전쟁 등),,건설,4,남북경협 | 리모델링/인테리어 | 재난/안전(지진/화재 등) | 전후 재건(우크라/중동 전쟁 등),재난/안전(지진/화재 등),legacy_theme,높음
171120,라이온켐텍,KOSDAQ,건설·인프라,리모델링/인테리어,,,,건축자재,1,리모델링/인테리어,,legacy_theme,높음
043910,자연과환경,KOSDAQ,건설·인프라,모듈러주택,조림사업,DMZ 평화공원,수자원(양적/질적 개선),상업서비스와공급품,4,DMZ 평화공원 | 모듈러주택 | 수자원(양적/질적 개선) | 조림사업,,legacy_theme,높음
090410,덕신이피씨,KOSDAQ,건설·인프라,모듈러주택,,,,건축자재,1,모듈러주택,,legacy_theme,높음
475230,엔알비,KOSDAQ,건설·인프라,모듈러주택,,,,건설,1,모듈러주택,,legacy_theme,높음
022220,티케이지애강,KOSDAQ,건설·인프라,수자원(양적/질적 개선),,,,건축제품,2,수자원(양적/질적 개선) | 재난/안전(지진/화재 등),재난/안전(지진/화재 등),legacy_theme,높음
079000,와토스코리아,KOSDAQ,건설·인프라,수자원(양적/질적 개선),,,,건축제품,1,수자원(양적/질적 개선),,legacy_theme,높음
006920,모헨즈,KOSDAQ,건설·인프라,시멘트/레미콘,DMZ 평화공원,,,건축자재,2,DMZ 평화공원 | 시멘트/레미콘,,legacy_theme,높음
023410,유진기업,KOSDAQ,건설·인프라,시멘트/레미콘,GTX(수도권 광역급행철도),아스콘(아스팔트 콘크리트),,건축자재,3,GTX(수도권 광역급행철도) | 시멘트/레미콘 | 아스콘(아스팔트 콘크리트),,legacy_theme,높음
038500,삼표시멘트,KOSDAQ,건설·인프라,시멘트/레미콘,부동산 보유 자산주,,,건축자재,2,부동산 보유 자산주 | 시멘트/레미콘,,legacy_theme,높음
060560,HC홈센타,KOSDAQ,건설·인프라,시멘트/레미콘,아스콘(아스팔트 콘크리트),,,건축자재,2,시멘트/레미콘 | 아스콘(아스팔트 콘크리트),,legacy_theme,높음
079650,서산,KOSDAQ,건설·인프라,시멘트/레미콘,,,,건축자재,1,시멘트/레미콘,,legacy_theme,높음
198440,강동씨앤엘,KOSDAQ,건설·인프라,시멘트/레미콘,아프리카 돼지열병(ASF),,,건축자재,2,시멘트/레미콘 | 아프리카 돼지열병(ASF),,legacy_theme,높음
225530,HC보광산업,KOSDAQ,건설·인프라,시멘트/레미콘,아스콘(아스팔트 콘크리트),,,건축자재,2,시멘트/레미콘 | 아스콘(아스팔트 콘크리트),,legacy_theme,높음
255220,SG,KOSDAQ,건설·인프라,시멘트/레미콘,아스콘(아스팔트 콘크리트),전후 재건(우크라/중동 전쟁 등),,건축자재,3,시멘트/레미콘 | 아스콘(아스팔트 콘크리트) | 전후 재건(우크라/중동 전쟁 등),,legacy_theme,높음
001840,이화공영,KOSDAQ,건설·인프라,업종:건설,,,,건설,0,,,industry_fallback,중간
011560,세보엠이씨,KOSDAQ,건설·인프라,업종:건설,,,,건설,0,,,industry_fallback,중간
041590,플래스크,KOSDAQ,건설·인프라,업종:건설,,,,건설,0,,,industry_fallback,중간
044180,KD,KOSDAQ,건설·인프라,업종:건설,,,,건설,0,,,industry_fallback,중간
049180,셀루메드,KOSDAQ,건설·인프라,업종:건설,,,,건설,0,,,industry_fallback,중간
056730,CNT85,KOSDAQ,건설·인프라,업종:건설,,,,건설,0,,,industry_fallback,중간
066980,한성크린텍,KOSDAQ,건설·인프라,업종:건설,,,,건설,0,,,industry_fallback,중간
085810,알티캐스트,KOSDAQ,건설·인프라,업종:건설,,,,건설,0,,,industry_fallback,중간
192390,윈하이텍,KOSDAQ,건설·인프라,업종:건축자재,,,,건축자재,0,,,industry_fallback,중간
035200,프럼파스트,KOSDAQ,건설·인프라,업종:건축제품,,,,건축제품,0,,,industry_fallback,중간
052300,오션인더블유,KOSDAQ,건설·인프라,업종:건축제품,,,,건축제품,0,,,industry_fallback,중간
228340,동양파일,KOSDAQ,건설·인프라,재난/안전(지진/화재 등),,,,건축자재,1,재난/안전(지진/화재 등),재난/안전(지진/화재 등),legacy_theme,높음
006050,국영지앤엠,KOSDAQ,건설·인프라,철도,방위산업/전쟁 및 테러,,,건축제품,2,방위산업/전쟁 및 테러 | 철도,,legacy_theme,높음
058610,에스피지,KOSDAQ,건설·인프라,철도,로봇(산업용/협동로봇 등),제습기,공기청정기,전기제품,5,가상현실(VR) | 공기청정기 | 로봇(산업용/협동로봇 등) | 제습기 | 철도,,legacy_theme,높음
065530,와이어블,KOSDAQ,건설·인프라,철도,통신장비,5G(5세대 이동통신),,무선통신서비스,3,5G(5세대 이동통신) | 철도 | 통신장비,,legacy_theme,높음
094940,푸른로보틱스,KOSDAQ,건설·인프라,철도,로봇(산업용/협동로봇 등),화폐/금융자동화기기(디지털화폐 등),키오스크(KIOSK),컴퓨터와주변기기,4,로봇(산업용/협동로봇 등) | 철도 | 키오스크(KIOSK) | 화폐/금융자동화기기(디지털화폐 등),,legacy_theme,높음
109080,옵티시스,KOSDAQ,건설·인프라,철도,통신장비,메타버스(Metaverse),,통신장비,3,메타버스(Metaverse) | 철도 | 통신장비,,legacy_theme,높음
234300,에스트래픽,KOSDAQ,건설·인프라,철도,SI(시스템통합),,,IT서비스,4,SI(시스템통합) | 밸류업(24년 기업가치 제고계획 발표) | 밸류업(25년 기업가치 제고계획 발표) | 철도,밸류업(24년 기업가치 제고계획 발표) | 밸류업(25년 기업가치 제고계획 발표),legacy_theme,높음
060260,뉴보텍,KOSDAQ,건설·인프라,태풍 및 장마,수자원(양적/질적 개선),,,건축제품,2,수자원(양적/질적 개선) | 태풍 및 장마,,legacy_theme,높음
066620,국보디자인,KOSDAQ,건설·인프라,테마파크,리모델링/인테리어,,,건설,2,리모델링/인테리어 | 테마파크,,legacy_theme,높음
013030,하이록코리아,KOSDAQ,건설·인프라,피팅(관이음쇠)/밸브,조선기자재,철도,원자력발전,기계,4,원자력발전 | 조선기자재 | 철도 | 피팅(관이음쇠)/밸브,,legacy_theme,높음
014620,성광벤드,KOSDAQ,건설·인프라,피팅(관이음쇠)/밸브,조선기자재,원자력발전,,기계,3,원자력발전 | 조선기자재 | 피팅(관이음쇠)/밸브,,legacy_theme,높음
023160,태광,KOSDAQ,건설·인프라,피팅(관이음쇠)/밸브,조선기자재,원자력발전,,기계,4,밸류업(24년 기업가치 제고계획 발표) | 원자력발전 | 조선기자재 | 피팅(관이음쇠)/밸브,밸류업(24년 기업가치 제고계획 발표),legacy_theme,높음
025550,한국선재,KOSDAQ,건설·인프라,피팅(관이음쇠)/밸브,해저터널(지하화/지하도로 등),,,철강,2,피팅(관이음쇠)/밸브 | 해저터널(지하화/지하도로 등),,legacy_theme,높음
039610,화성밸브,KOSDAQ,건설·인프라,피팅(관이음쇠)/밸브,남-북-러 가스관사업,,,기계,2,남-북-러 가스관사업 | 피팅(관이음쇠)/밸브,,legacy_theme,높음
073010,케이에스피,KOSDAQ,건설·인프라,피팅(관이음쇠)/밸브,조선기자재,,,조선,2,조선기자재 | 피팅(관이음쇠)/밸브,,legacy_theme,높음
086670,비엠티,KOSDAQ,건설·인프라,피팅(관이음쇠)/밸브,조선기자재,스마트팩토리(스마트공장),원자력발전,기계,5,수소에너지(수소차/연료전지 등) | 스마트팩토리(스마트공장) | 원자력발전 | 조선기자재 | 피팅(관이음쇠)/밸브,,legacy_theme,높음
105740,디케이락,KOSDAQ,건설·인프라,피팅(관이음쇠)/밸브,원자력발전,수소에너지(수소차/연료전지 등),남-북-러 가스관사업,기계,4,남-북-러 가스관사업 | 수소에너지(수소차/연료전지 등) | 원자력발전 | 피팅(관이음쇠)/밸브,,legacy_theme,높음
452280,한선엔지니어링,KOSDAQ,건설·인프라,피팅(관이음쇠)/밸브,고체산화물 연료전지(SOFC),,,기계,2,고체산화물 연료전지(SOFC) | 피팅(관이음쇠)/밸브,,legacy_theme,높음
465320,교보15호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,0,,,name_rule,높음
466690,키움히어로제1호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
468760,유진스팩10호,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
469480,IBKS제24호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
469900,하나31호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
472220,신영스팩10호,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,0,,,name_rule,높음
472230,에스케이증권제11호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
473000,에스케이증권제12호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
473050,유안타제15호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
473950,에스케이증권제13호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
474490,유안타제16호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
474660,신한제12호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
474930,신한제13호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
475240,하나32호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
475250,하나33호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
477340,에이치엠씨제7호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
477380,미래에셋비전스팩4호,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
477470,미래에셋비전스팩5호,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
477760,DB금융스팩12호,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
478110,이베스트스팩6호,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
478390,KB제29호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
478440,미래에셋비전스팩6호,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
479880,한국제15호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
481890,엔에이치스팩31호,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
482520,교보16호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
482680,미래에셋비전스팩7호,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
482690,대신밸런스제19호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
484130,하나34호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
486630,KB제30호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
487360,신한제14호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
487720,키움제10호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
487830,신한제15호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
488060,유진스팩11호,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
489210,교보17호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
489480,키움제11호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
489730,디비금융제13호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
492220,KB제31호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
493790,유안타제17호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
496070,신한제16호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
498390,한화플러스제5호스팩,KOSDAQ,금융,SPAC/기업인수목적회사,,,,창업투자,1,기업인수목적회사(SPAC),,name_rule,높음
053300,한국정보인증,KOSDAQ,금융,STO(토큰증권 발행),양자암호/양자컴퓨팅,인터넷은행,핀테크(FinTech),IT서비스,7,STO(토큰증권 발행) | 보안주(정보) | 삼성페이 | 스테이블코인 | 양자암호/양자컴퓨팅 | 인터넷은행 | 핀테크(FinTech),,legacy_theme,높음
063170,서울옥션,KOSDAQ,금융,STO(토큰증권 발행),NFT(대체불가토큰),,,판매업체,2,NFT(대체불가토큰) | STO(토큰증권 발행),,legacy_theme,높음
